customer_id,age,annual_income,debt_to_income,loan_amount,employment_years,previous_default,missed_payments_12m,credit_history_years,savings_amount,esg_score,sector,region,risk_label
CUST000709,40,62039.0,0.22,16443.0,6.4,0,0,19.5,17428.0,51.0,Healthcare,Ile-de-France,0
CUST000710,49,39998.0,0.328,26098.0,14.4,0,2,18.0,7077.0,74.0,Manufacturing,Grand Est,0
CUST000711,42,66898.0,0.149,45659.0,10.2,0,0,24.0,5470.0,35.0,Services,Hauts-de-France,0
CUST000712,50,72430.0,0.566,34144.0,6.0,0,1,32.0,13715.0,64.0,Retail,Ile-de-France,0
CUST000713,31,82575.0,0.513,84027.0,13.0,0,1,4.6,37143.0,68.0,Technology,Nouvelle-Aquitaine,0
CUST000714,42,101301.0,0.115,19827.0,8.3,0,1,19.4,2026.0,56.0,Services,Ile-de-France,0
CUST000715,40,33358.0,0.353,21390.0,12.6,0,0,8.2,15662.0,46.0,Services,Occitanie,0
CUST000716,29,48281.0,0.338,34626.0,2.4,1,0,7.4,4903.0,37.0,Public sector,Nouvelle-Aquitaine,0
CUST000717,25,48228.0,0.21,32648.0,3.4,0,0,0.5,4844.0,49.0,Retail,Ile-de-France,0
CUST000718,50,46063.0,0.448,21785.0,7.4,0,0,19.0,16107.0,49.0,Retail,Nouvelle-Aquitaine,1
CUST000719,38,36544.0,0.474,37360.0,5.9,0,0,11.4,13631.0,82.0,Public sector,Grand Est,0
CUST000720,31,25720.0,0.267,13331.0,,0,0,3.4,11863.0,48.0,Services,Auvergne-Rhone-Alpes,0
CUST000721,41,49905.0,0.547,38647.0,9.1,0,0,14.2,20108.0,65.0,Services,Ile-de-France,0
CUST000722,54,34761.0,0.479,7651.0,7.4,0,0,34.2,2347.0,38.0,Retail,Grand Est,0
CUST000723,21,49765.0,0.171,13585.0,3.0,0,0,0.5,8998.0,66.0,Services,Ile-de-France,0
CUST000724,26,34388.0,0.475,19217.0,8.0,0,2,8.0,9427.0,35.0,Public sector,Nouvelle-Aquitaine,1
CUST000725,32,30245.0,0.433,31515.0,3.5,0,0,0.5,7665.0,93.0,Technology,Nouvelle-Aquitaine,0
CUST000726,58,52964.0,0.378,41741.0,1.2,0,0,40.0,8794.0,51.0,Manufacturing,Ile-de-France,0
CUST000727,45,51141.0,0.682,34999.0,3.3,0,0,14.4,14083.0,20.0,Services,Ile-de-France,0
CUST000728,50,61222.0,0.463,19301.0,3.2,0,1,25.0,3890.0,49.0,Services,Ile-de-France,0
CUST000729,29,120213.0,0.152,111108.0,6.7,0,0,1.3,29235.0,52.0,Technology,Ile-de-France,0
CUST000730,30,53929.0,0.423,24655.0,6.7,0,1,3.1,16041.0,50.0,Services,Nouvelle-Aquitaine,1
CUST000731,47,58847.0,0.248,36543.0,5.7,0,0,26.4,4672.0,51.0,Retail,Hauts-de-France,0
CUST000732,43,30527.0,0.645,18403.0,8.5,0,0,25.0,4634.0,55.0,Technology,Ile-de-France,0
CUST000733,48,27958.0,0.293,13108.0,22.7,0,2,29.5,12175.0,40.0,Construction,Occitanie,0
CUST000734,40,93316.0,0.243,35088.0,5.6,0,1,12.8,9914.0,35.0,Construction,Auvergne-Rhone-Alpes,0
CUST000735,45,32568.0,0.294,14272.0,7.6,1,0,21.0,8375.0,63.0,Construction,Ile-de-France,1
CUST000736,44,30962.0,0.309,18609.0,6.5,0,1,14.7,2681.0,70.0,Manufacturing,Nouvelle-Aquitaine,0
CUST000737,51,47218.0,0.416,23377.0,4.5,0,1,20.5,6471.0,58.0,Healthcare,Ile-de-France,0
CUST000738,51,46216.0,0.536,34539.0,9.1,0,0,19.7,3390.0,51.0,Construction,Occitanie,0
CUST000739,24,32856.0,0.512,12846.0,5.5,1,0,0.5,7717.0,40.0,Retail,Auvergne-Rhone-Alpes,0
CUST000740,21,42229.0,0.229,23015.0,3.0,0,0,0.5,7952.0,60.0,Services,Occitanie,0
CUST000741,53,80442.0,0.307,48256.0,4.0,0,1,17.5,19554.0,62.0,Services,Grand Est,0
CUST000742,55,34216.0,0.362,15007.0,11.0,0,0,29.7,4024.0,63.0,Public sector,Ile-de-France,0
CUST000743,31,26732.0,0.405,10826.0,9.0,0,0,13.0,3010.0,57.0,Construction,Grand Est,0
CUST000744,22,71314.0,0.268,20468.0,4.0,0,2,3.2,14079.0,66.0,Healthcare,Ile-de-France,0
CUST000745,43,59025.0,0.44,12078.0,8.4,0,1,14.8,1981.0,44.0,Services,Ile-de-France,1
CUST000746,52,36988.0,0.359,23972.0,6.5,0,0,19.3,11704.0,83.0,Public sector,Ile-de-France,0
CUST000747,62,24697.0,0.373,6081.0,7.6,1,1,39.5,1196.0,53.0,Retail,Hauts-de-France,0
CUST000748,48,35109.0,0.337,21398.0,4.4,0,2,10.3,0.0,79.0,Retail,Occitanie,0
CUST000749,38,46910.0,0.2,29885.0,3.2,0,0,19.1,14294.0,70.0,Technology,Grand Est,0
CUST000750,32,78318.0,0.306,49825.0,5.4,0,0,5.8,19163.0,90.0,Healthcare,Occitanie,0
CUST000751,42,31057.0,0.387,13273.0,3.6,0,0,24.0,10530.0,67.0,Construction,Auvergne-Rhone-Alpes,0
CUST000752,39,46326.0,0.192,28706.0,3.4,0,0,4.5,14711.0,62.0,Services,Grand Est,1
CUST000753,31,63737.0,0.234,37129.0,2.5,0,1,11.0,15228.0,49.0,Services,Grand Est,0
CUST000754,65,17656.0,0.331,12663.0,1.2,0,1,39.4,913.0,43.0,Manufacturing,Hauts-de-France,0
CUST000755,62,74098.0,0.294,17389.0,4.8,0,1,35.2,19782.0,63.0,Retail,Nouvelle-Aquitaine,0
CUST000756,54,29212.0,0.445,8352.0,12.2,0,0,21.5,2749.0,53.0,Construction,Hauts-de-France,0
CUST000757,32,55182.0,0.64,48076.0,10.5,0,3,10.3,22591.0,51.0,Services,Ile-de-France,1
CUST000758,51,53240.0,0.355,23696.0,15.6,0,0,29.7,19564.0,68.0,Retail,Grand Est,0
CUST000759,49,75696.0,0.285,27949.0,3.3,0,2,31.0,7183.0,60.0,Services,Grand Est,0
CUST000760,47,60497.0,0.039,52453.0,9.5,0,0,27.5,10378.0,74.0,Healthcare,Occitanie,0
CUST000761,56,17685.0,0.347,11587.0,6.0,0,0,27.7,6365.0,37.0,Construction,Ile-de-France,0
CUST000762,49,34522.0,0.599,30872.0,4.1,0,2,18.5,3699.0,73.0,Services,Ile-de-France,0
CUST000763,50,50869.0,0.249,14265.0,11.4,0,0,17.5,11626.0,63.0,Retail,Grand Est,0
CUST000764,49,44226.0,0.254,19059.0,6.0,0,1,31.0,10667.0,83.0,Public sector,Hauts-de-France,0
CUST000765,46,58662.0,0.461,27048.0,1.8,0,1,16.7,5283.0,67.0,Manufacturing,Hauts-de-France,0
CUST000766,22,66869.0,0.377,56587.0,4.0,0,0,4.0,11317.0,58.0,Services,Grand Est,0
CUST000767,43,61976.0,0.226,32532.0,8.1,0,1,20.9,20613.0,54.0,Retail,Nouvelle-Aquitaine,0
CUST000768,36,43869.0,0.249,38617.0,7.0,0,0,12.8,1230.0,91.0,Public sector,Grand Est,0
CUST000769,28,22104.0,0.501,17177.0,2.9,0,1,1.3,3667.0,58.0,Healthcare,Ile-de-France,0
CUST000770,60,39642.0,0.217,35846.0,7.5,0,0,38.6,1989.0,69.0,Services,Ile-de-France,0
CUST000771,61,57173.0,0.223,14946.0,14.4,0,0,35.9,2550.0,51.0,Retail,Nouvelle-Aquitaine,0
CUST000772,57,30363.0,0.288,21327.0,7.9,0,0,30.0,0.0,30.0,Retail,Auvergne-Rhone-Alpes,0
CUST000773,45,62573.0,0.322,50190.0,2.2,1,5,23.8,7936.0,42.0,Services,Auvergne-Rhone-Alpes,1
CUST000774,57,70297.0,0.333,58127.0,8.3,0,0,31.2,11003.0,62.0,Retail,Hauts-de-France,0
CUST000775,42,50627.0,0.038,48541.0,8.0,0,1,12.6,9354.0,69.0,Services,Ile-de-France,0
CUST000776,44,16000.0,0.93,16419.0,9.9,0,5,22.3,4284.0,62.0,Retail,Occitanie,0
CUST000777,30,28062.0,0.447,26002.0,7.8,1,4,4.6,480.0,75.0,Services,Ile-de-France,0
CUST000778,46,105996.0,0.32,35161.0,3.4,0,1,23.7,32318.0,58.0,Manufacturing,Hauts-de-France,0
CUST000779,43,38155.0,0.155,16714.0,6.8,0,0,15.5,17973.0,42.0,Manufacturing,Ile-de-France,0
CUST000780,28,20861.0,0.786,19382.0,5.5,0,3,0.5,9943.0,70.0,Healthcare,Occitanie,1
CUST000781,41,80641.0,0.347,59411.0,7.2,0,0,23.0,30311.0,61.0,Services,Nouvelle-Aquitaine,0
CUST000782,41,48270.0,0.41,35599.0,11.6,0,1,23.0,5690.0,43.0,Construction,Auvergne-Rhone-Alpes,1
CUST000783,62,76346.0,0.238,41548.0,4.2,0,0,41.9,8706.0,58.0,Construction,Ile-de-France,0
CUST000784,52,53921.0,0.498,35747.0,16.9,0,1,24.9,1789.0,67.0,Public sector,Ile-de-France,0
CUST000785,42,58195.0,0.199,52153.0,8.2,0,0,15.3,16205.0,48.0,Retail,Auvergne-Rhone-Alpes,0
CUST000786,45,55906.0,0.835,38103.0,10.4,0,2,27.0,9092.0,57.0,Services,Ile-de-France,0
CUST000787,42,64338.0,0.066,46861.0,9.7,0,0,15.1,21139.0,84.0,Technology,Ile-de-France,0
CUST000788,40,124926.0,0.205,89184.0,8.1,0,0,11.5,10156.0,75.0,Retail,Occitanie,0
CUST000789,30,72170.0,0.069,33746.0,8.9,0,1,12.0,13770.0,59.0,Retail,Ile-de-France,0
CUST000790,40,24716.0,0.632,15706.0,0.3,0,0,14.7,1743.0,57.0,Retail,Ile-de-France,0
CUST000791,34,57905.0,0.336,44971.0,9.6,0,0,16.0,7270.0,44.0,Technology,Auvergne-Rhone-Alpes,0
CUST000792,28,,0.284,74804.0,3.6,0,1,0.5,37966.0,86.0,Healthcare,Nouvelle-Aquitaine,0
CUST000793,48,79546.0,0.435,23749.0,6.3,0,1,25.9,3442.0,74.0,Services,Nouvelle-Aquitaine,0
CUST000794,46,40126.0,0.386,36301.0,8.0,0,0,28.0,3815.0,77.0,Public sector,Occitanie,0
CUST000795,22,78295.0,0.341,64803.0,4.0,0,1,0.5,9046.0,30.0,Healthcare,Nouvelle-Aquitaine,0
CUST000796,41,70870.0,0.502,47516.0,3.6,0,3,14.5,10725.0,57.0,Retail,Nouvelle-Aquitaine,0
CUST000797,53,141409.0,0.088,29066.0,4.9,0,0,21.6,6398.0,57.0,Services,Auvergne-Rhone-Alpes,0
CUST000798,54,35030.0,0.573,17321.0,5.3,0,0,35.0,9589.0,66.0,Retail,Ile-de-France,0
CUST000799,53,38787.0,0.334,15195.0,7.3,0,2,23.8,3681.0,45.0,Construction,Occitanie,0
CUST000800,42,42209.0,0.586,12211.0,5.5,0,1,16.5,14873.0,59.0,Healthcare,Auvergne-Rhone-Alpes,0
CUST000801,33,39068.0,0.607,8831.0,9.0,0,0,1.2,2364.0,73.0,Technology,Hauts-de-France,0
CUST000802,30,33029.0,0.44,31417.0,1.8,0,0,12.0,0.0,53.0,Technology,Nouvelle-Aquitaine,1
CUST000803,46,16000.0,0.378,20430.0,6.0,0,1,27.4,0.0,51.0,Services,Occitanie,0
CUST000804,46,39990.0,0.131,34520.0,15.2,0,0,20.8,6476.0,69.0,Public sector,Nouvelle-Aquitaine,0
CUST000805,56,56055.0,0.105,39370.0,5.5,0,0,24.7,4429.0,70.0,Construction,Grand Est,0
CUST000806,54,39019.0,0.57,25569.0,8.3,0,1,36.0,11194.0,73.0,Healthcare,Auvergne-Rhone-Alpes,0
CUST000807,41,108209.0,0.443,102298.0,10.9,0,0,14.0,28926.0,68.0,Manufacturing,Auvergne-Rhone-Alpes,0
CUST000808,28,48270.0,0.194,23209.0,8.1,0,2,0.5,3083.0,57.0,Retail,Grand Est,0
CUST000809,38,82552.0,0.262,59942.0,17.7,0,3,3.3,8040.0,77.0,Retail,Occitanie,0
CUST000810,44,53570.0,0.204,48919.0,6.8,0,1,15.4,913.0,32.0,Retail,Auvergne-Rhone-Alpes,0
CUST000811,40,67917.0,0.271,62165.0,9.2,0,0,7.0,16161.0,92.0,Technology,Ile-de-France,0
CUST000812,36,53973.0,0.56,37709.0,7.5,0,1,7.6,1211.0,92.0,Healthcare,Ile-de-France,0
CUST000813,45,85293.0,0.242,77556.0,13.5,0,1,24.1,3879.0,72.0,Public sector,Hauts-de-France,0
CUST000814,36,49141.0,0.235,32847.0,5.1,0,0,8.9,16115.0,68.0,Retail,Ile-de-France,1
CUST000815,35,59120.0,0.048,26060.0,17.0,0,0,12.0,14915.0,58.0,Services,Ile-de-France,0
CUST000816,45,55984.0,0.55,26875.0,4.3,0,1,16.0,5587.0,53.0,Retail,Ile-de-France,1
CUST000817,38,42526.0,0.356,29286.0,16.0,0,2,13.4,4709.0,57.0,Public sector,Grand Est,0
CUST000818,45,56900.0,0.299,23222.0,3.4,0,2,27.0,9348.0,61.0,Healthcare,Nouvelle-Aquitaine,0
CUST000819,45,122688.0,0.566,42392.0,9.4,0,0,18.1,4107.0,61.0,Manufacturing,Nouvelle-Aquitaine,0
CUST000820,29,42847.0,0.43,8351.0,6.5,0,0,6.1,15998.0,59.0,Manufacturing,Grand Est,0
CUST000821,37,57247.0,0.169,47257.0,10.8,0,0,3.4,1094.0,81.0,Manufacturing,Auvergne-Rhone-Alpes,0
CUST000822,58,81408.0,0.201,81670.0,8.4,0,1,40.0,22779.0,60.0,Services,Hauts-de-France,0
CUST000823,29,77487.0,0.26,72611.0,10.4,0,0,1.4,19438.0,35.0,Retail,Occitanie,0
CUST000824,21,48237.0,0.078,32218.0,3.0,0,0,1.8,3002.0,82.0,Services,Nouvelle-Aquitaine,0
CUST000825,22,17640.0,0.589,15279.0,2.1,1,3,0.5,1102.0,42.0,Services,Hauts-de-France,0
CUST000826,42,59633.0,0.579,37415.0,2.9,0,3,20.4,1768.0,45.0,Manufacturing,Grand Est,1
CUST000827,42,18897.0,0.335,10601.0,2.9,0,0,20.7,3856.0,63.0,Services,Ile-de-France,0
CUST000828,41,88995.0,0.483,57758.0,3.2,0,0,13.5,49397.0,68.0,Healthcare,Ile-de-France,0
CUST000829,55,51541.0,0.356,30100.0,4.5,0,0,36.0,4705.0,33.0,Manufacturing,Hauts-de-France,0
CUST000830,21,73044.0,0.318,56338.0,3.0,0,0,0.5,27324.0,43.0,Manufacturing,Auvergne-Rhone-Alpes,0
CUST000831,46,32862.0,0.38,20406.0,6.6,1,3,25.3,3849.0,45.0,Public sector,Nouvelle-Aquitaine,1
CUST000832,59,25007.0,0.714,27429.0,3.8,0,3,31.9,4013.0,68.0,Services,Ile-de-France,0
CUST000833,30,53555.0,0.206,21815.0,4.0,0,2,6.9,3519.0,81.0,Technology,Hauts-de-France,0
CUST000834,38,47327.0,0.289,9709.0,5.7,0,2,10.5,9009.0,39.0,Retail,Occitanie,1
CUST000835,34,39047.0,0.455,14769.0,11.6,0,1,9.3,2742.0,76.0,Healthcare,Grand Est,0
CUST000836,32,49737.0,0.117,21093.0,5.0,1,3,1.1,8041.0,66.0,Manufacturing,Nouvelle-Aquitaine,0
CUST000837,38,153473.0,0.37,120000.0,6.3,0,1,14.4,19537.0,50.0,Services,Grand Est,0
CUST000838,58,68149.0,0.684,47245.0,7.0,1,3,33.2,16799.0,28.0,Retail,Nouvelle-Aquitaine,0
CUST000839,62,74589.0,0.186,29809.0,3.5,0,0,34.0,12288.0,49.0,Technology,Occitanie,0
CUST000840,38,68419.0,0.444,55983.0,5.3,0,1,12.7,12026.0,,Technology,Occitanie,0
CUST000841,63,89351.0,0.252,50378.0,4.2,0,0,38.7,36966.0,86.0,Technology,Nouvelle-Aquitaine,0
CUST000842,42,44317.0,0.111,17590.0,11.0,0,2,13.6,1491.0,57.0,Services,Nouvelle-Aquitaine,0
CUST000843,61,20251.0,0.781,12352.0,10.5,0,1,35.3,5275.0,50.0,Technology,Ile-de-France,1
CUST000844,41,44345.0,0.241,19990.0,3.9,0,0,10.5,23386.0,55.0,Manufacturing,Auvergne-Rhone-Alpes,0
CUST000845,43,67500.0,0.098,44675.0,6.3,0,0,25.0,29259.0,41.0,Services,Occitanie,0
CUST000846,46,31941.0,0.647,30109.0,9.2,0,0,26.8,7657.0,60.0,Manufacturing,Ile-de-France,1
CUST000847,74,44573.0,0.691,25829.0,7.9,0,1,45.0,16348.0,39.0,Manufacturing,Occitanie,0
CUST000848,51,35897.0,0.658,27871.0,8.4,0,2,32.4,12551.0,50.0,Healthcare,Auvergne-Rhone-Alpes,0
CUST000849,34,90202.0,0.271,69657.0,3.5,0,0,0.5,13555.0,64.0,Services,Ile-de-France,0
CUST000850,53,65757.0,0.306,37123.0,15.7,0,0,13.9,17382.0,84.0,Services,Occitanie,0
CUST000851,38,63108.0,0.488,44181.0,4.4,0,1,10.8,5131.0,97.0,Public sector,Ile-de-France,0
CUST000852,37,62319.0,0.392,29827.0,4.4,0,3,4.4,9614.0,36.0,Construction,Grand Est,0
CUST000853,52,47255.0,0.422,26358.0,2.7,0,2,25.7,0.0,51.0,Services,Grand Est,0
CUST000854,42,52153.0,0.139,27071.0,5.9,0,0,18.1,14747.0,58.0,Construction,Auvergne-Rhone-Alpes,0
CUST000855,45,29178.0,0.371,14318.0,12.3,0,0,25.1,1777.0,72.0,Retail,Auvergne-Rhone-Alpes,1
CUST000856,42,19161.0,0.528,17898.0,7.8,0,0,10.7,3095.0,21.0,Construction,Ile-de-France,0
CUST000857,46,51123.0,0.055,40686.0,6.2,0,0,23.2,20207.0,57.0,Retail,Hauts-de-France,0
CUST000858,47,54997.0,0.329,38159.0,10.0,0,2,22.1,3747.0,52.0,Services,Ile-de-France,0
CUST000859,21,79766.0,0.25,77588.0,3.0,0,0,0.5,21512.0,39.0,Public sector,Grand Est,1
CUST000860,49,92866.0,0.556,43086.0,10.5,0,1,21.1,12301.0,37.0,Retail,Grand Est,0
CUST000861,31,92814.0,0.704,63136.0,1.7,0,1,13.0,13407.0,43.0,Construction,Ile-de-France,0
CUST000862,26,31564.0,0.296,22862.0,8.0,0,0,0.5,2006.0,54.0,Manufacturing,Occitanie,1
CUST000863,41,41399.0,0.403,29573.0,8.5,0,1,23.0,14493.0,70.0,Retail,Nouvelle-Aquitaine,0
CUST000864,43,58729.0,0.145,51790.0,3.9,0,0,13.7,8115.0,71.0,Public sector,Nouvelle-Aquitaine,0
CUST000865,34,139018.0,0.24,66255.0,8.6,0,0,13.1,41698.0,66.0,Manufacturing,Ile-de-France,0
CUST000866,51,89375.0,0.287,45192.0,12.3,0,1,25.7,3193.0,51.0,Construction,Occitanie,0
CUST000867,27,76811.0,0.202,56070.0,4.6,0,1,0.5,81.0,41.0,Construction,Ile-de-France,1
CUST000868,38,40786.0,0.276,21809.0,10.9,0,0,16.5,10224.0,53.0,Retail,Grand Est,0
CUST000869,36,33124.0,0.275,28600.0,7.9,0,0,9.4,3445.0,69.0,Services,Auvergne-Rhone-Alpes,0
CUST000870,41,66856.0,0.197,50512.0,0.6,0,0,1.4,4609.0,73.0,Services,Occitanie,0
CUST000871,45,30233.0,0.814,12620.0,6.5,0,1,3.2,6668.0,51.0,Manufacturing,Grand Est,1
CUST000872,31,43426.0,0.305,34892.0,7.7,1,1,13.0,14238.0,43.0,Retail,Occitanie,0
CUST000873,50,45741.0,0.417,31359.0,5.4,0,3,31.8,6052.0,64.0,Services,Nouvelle-Aquitaine,0
CUST000874,43,93712.0,0.114,64779.0,8.1,0,0,25.0,29306.0,69.0,Healthcare,Auvergne-Rhone-Alpes,0
CUST000875,21,41356.0,0.293,11400.0,3.0,0,0,0.5,13428.0,73.0,Retail,Nouvelle-Aquitaine,0
CUST000876,21,17231.0,0.376,16451.0,3.0,0,2,0.5,0.0,54.0,Technology,Auvergne-Rhone-Alpes,0
CUST000877,42,59327.0,0.574,54313.0,5.2,0,2,14.7,22630.0,44.0,Manufacturing,Grand Est,0
CUST000878,40,35788.0,0.567,22816.0,4.0,0,1,15.1,2725.0,67.0,Retail,Ile-de-France,1
CUST000879,41,48867.0,0.12,15936.0,10.6,0,1,10.5,14620.0,50.0,Retail,Auvergne-Rhone-Alpes,0
CUST000880,42,46283.0,0.247,34361.0,5.6,0,1,24.0,19915.0,50.0,Retail,Hauts-de-France,0
CUST000881,44,42787.0,0.291,44470.0,6.2,0,0,26.0,1544.0,82.0,Technology,Auvergne-Rhone-Alpes,1
CUST000882,52,66896.0,0.13,43255.0,5.9,0,1,29.6,7509.0,37.0,Retail,Grand Est,0
CUST000883,30,25214.0,0.46,28641.0,10.2,0,0,4.9,9362.0,91.0,Healthcare,Ile-de-France,0
CUST000884,29,38631.0,0.627,32618.0,3.2,0,0,0.5,5099.0,53.0,Healthcare,Ile-de-France,0
CUST000885,30,63975.0,0.294,33335.0,10.9,0,2,12.0,13316.0,68.0,Retail,Occitanie,0
CUST000886,45,37088.0,0.522,31825.0,8.9,1,2,20.4,4955.0,49.0,Construction,Nouvelle-Aquitaine,1
CUST000887,56,24422.0,0.561,7148.0,16.9,0,1,29.4,0.0,70.0,Public sector,Grand Est,0
CUST000888,37,63561.0,0.314,15714.0,7.4,0,1,14.6,20717.0,52.0,Retail,Auvergne-Rhone-Alpes,1
CUST000889,21,76930.0,0.081,58051.0,3.0,1,2,0.5,15495.0,78.0,Public sector,Ile-de-France,0
CUST000890,23,47101.0,0.143,11764.0,5.0,0,1,0.5,7014.0,54.0,Services,Auvergne-Rhone-Alpes,0
CUST000891,33,21066.0,0.497,7112.0,8.0,0,2,0.5,0.0,56.0,Technology,Auvergne-Rhone-Alpes,0
CUST000892,36,64567.0,0.225,14107.0,12.9,1,0,17.0,4788.0,81.0,Retail,Nouvelle-Aquitaine,1
CUST000893,38,23904.0,0.876,14583.0,3.4,0,0,12.4,3635.0,62.0,Healthcare,Ile-de-France,0
CUST000894,42,54647.0,0.401,22476.0,2.2,0,0,23.4,18059.0,42.0,Construction,Nouvelle-Aquitaine,0
CUST000895,39,13977.0,1.885,134549.0,7.5,0,0,12.9,12562.0,45.0,Public sector,Grand Est,1
CUST000896,54,29491.0,0.707,34232.0,17.3,0,2,28.3,3524.0,92.0,Public sector,Auvergne-Rhone-Alpes,1
CUST000897,35,39869.0,0.482,29079.0,9.7,1,0,3.3,0.0,48.0,Retail,Occitanie,0
CUST000898,33,44443.0,0.074,30936.0,10.0,0,1,12.2,9281.0,93.0,Technology,Ile-de-France,0
CUST000899,47,36621.0,0.354,9766.0,2.6,0,0,17.2,6564.0,65.0,Services,Hauts-de-France,1
CUST000900,25,61464.0,0.625,32650.0,6.8,0,1,0.5,16248.0,58.0,Retail,Ile-de-France,1
CUST000901,46,39799.0,0.139,36866.0,13.0,0,1,21.0,11359.0,58.0,Retail,Nouvelle-Aquitaine,0
CUST000902,43,72449.0,0.275,50669.0,8.0,0,1,18.7,4770.0,97.0,Public sector,Auvergne-Rhone-Alpes,0
CUST000903,40,54017.0,0.637,44270.0,2.1,0,1,5.6,1285.0,33.0,Technology,Ile-de-France,0
CUST000904,59,35810.0,0.477,28845.0,6.7,0,2,32.7,8953.0,59.0,Retail,Auvergne-Rhone-Alpes,0
CUST000905,35,33365.0,0.315,30075.0,9.3,0,1,14.4,7690.0,62.0,Public sector,Ile-de-France,0
CUST000906,65,24029.0,0.387,20714.0,0.3,1,2,37.9,3999.0,59.0,Healthcare,Grand Est,0
CUST000907,40,54234.0,0.672,23903.0,6.3,1,1,13.8,1125.0,61.0,Services,Ile-de-France,0
CUST000908,28,41358.0,0.08,32685.0,3.7,0,1,3.9,4162.0,49.0,Manufacturing,Grand Est,0
CUST000909,43,17723.0,0.76,12111.0,10.8,0,2,17.3,3838.0,65.0,Healthcare,Nouvelle-Aquitaine,0
CUST000910,30,38329.0,0.325,20295.0,,0,5,0.5,4136.0,64.0,Technology,Ile-de-France,0
CUST000911,34,32877.0,0.532,9667.0,8.5,0,1,8.8,3282.0,,Manufacturing,Auvergne-Rhone-Alpes,0
CUST000912,46,93036.0,0.372,75191.0,6.6,0,0,26.5,18244.0,58.0,Manufacturing,Ile-de-France,1
CUST000913,48,23477.0,0.485,20841.0,5.0,0,1,17.2,0.0,66.0,Retail,Hauts-de-France,0
CUST000914,35,26202.0,0.434,11580.0,17.0,0,1,7.9,6183.0,45.0,Manufacturing,Ile-de-France,0
CUST000915,53,76507.0,0.555,84074.0,4.6,0,0,20.4,3499.0,85.0,Services,Hauts-de-France,0
CUST000916,55,84863.0,0.583,40982.0,6.9,0,1,35.2,8671.0,78.0,Services,Ile-de-France,0
CUST000917,58,35104.0,0.16,24227.0,6.6,0,0,32.5,10464.0,71.0,Services,Ile-de-France,0
CUST000918,48,36808.0,0.587,27850.0,7.4,0,3,18.3,2516.0,76.0,Technology,Ile-de-France,0
CUST000919,57,62179.0,0.328,58260.0,17.7,0,0,32.5,7604.0,59.0,Services,Occitanie,1
CUST000920,21,18062.0,0.636,16848.0,3.0,0,1,0.5,2598.0,75.0,Services,Nouvelle-Aquitaine,1
CUST000921,39,21966.0,0.563,15647.0,4.9,0,0,8.3,5813.0,78.0,Retail,Grand Est,0
CUST000922,32,42661.0,0.26,28001.0,14.0,0,1,0.5,2207.0,77.0,Public sector,Auvergne-Rhone-Alpes,0
CUST000923,43,92034.0,0.267,79921.0,10.3,0,1,12.1,14284.0,51.0,Services,Ile-de-France,0
CUST000924,36,39973.0,0.083,32158.0,5.0,0,1,18.0,311.0,58.0,Services,Hauts-de-France,0
CUST000925,40,50079.0,0.548,42116.0,29.4,0,2,30.3,948.0,64.0,Retail,Nouvelle-Aquitaine,0
CUST000926,63,77277.0,0.189,62327.0,2.6,0,0,40.6,852.0,76.0,Technology,Hauts-de-France,0
CUST000927,40,116291.0,0.438,72842.0,3.1,0,1,10.4,10292.0,58.0,Services,Auvergne-Rhone-Alpes,0
CUST000928,47,37672.0,0.281,16469.0,2.0,1,0,26.2,1425.0,51.0,Services,Occitanie,0
CUST000929,39,47662.0,0.077,9553.0,1.4,0,1,8.4,4200.0,73.0,Construction,Ile-de-France,0
CUST000930,43,103179.0,0.52,78244.0,12.9,0,0,18.2,1698.0,47.0,Healthcare,Grand Est,0
CUST000931,42,25327.0,0.605,28673.0,7.5,0,1,17.3,6219.0,40.0,Manufacturing,Ile-de-France,0
CUST000932,47,73905.0,0.209,52658.0,2.2,0,1,29.0,11440.0,34.0,Manufacturing,Hauts-de-France,0
CUST000933,55,31297.0,0.451,23326.0,6.5,0,1,33.5,3984.0,53.0,Public sector,Ile-de-France,0
CUST000934,60,50111.0,0.697,24612.0,11.1,0,1,31.7,5610.0,83.0,Public sector,Hauts-de-France,0
CUST000935,45,43350.0,0.092,19338.0,4.1,0,0,23.8,19624.0,82.0,Technology,Hauts-de-France,0
CUST000936,48,32099.0,0.523,6878.0,5.4,1,2,30.0,1884.0,61.0,Healthcare,Hauts-de-France,0
CUST000937,29,31763.0,0.236,16862.0,11.0,0,2,0.5,7296.0,58.0,Construction,Nouvelle-Aquitaine,1
CUST000938,41,53909.0,0.039,42540.0,5.8,0,0,11.4,9821.0,66.0,Public sector,Auvergne-Rhone-Alpes,0
CUST000939,52,72917.0,0.167,60912.0,2.3,0,1,25.7,20256.0,39.0,Retail,Hauts-de-France,0
CUST000940,52,45454.0,0.146,41807.0,4.7,0,1,24.7,13594.0,97.0,Public sector,Nouvelle-Aquitaine,1
CUST000941,44,49434.0,0.549,17412.0,2.0,0,1,17.2,2.0,83.0,Technology,Occitanie,0
CUST000942,52,61013.0,0.214,51925.0,9.8,0,0,19.8,6300.0,69.0,Technology,Ile-de-France,0
CUST000943,47,31916.0,0.35,24318.0,3.7,0,1,29.0,2380.0,47.0,Services,Auvergne-Rhone-Alpes,0
